SCHOOLJAAR 2011-2012 IN HET VO (peildatum 1 oktober 2011);;;;;;;SCHOOLJAAR 2012-2013 IN HET MBO (peildatum 1 oktober 2012);;;;;;;;;
BRIN NUMMER;VESTIGINGSNUMMER;GEMEENTENUMMER;GEMEENTENAAM;ONDERWIJSTYPE VO;DIPLOMA BEHAALD;PROFIEL;BRIN NUMMER;LEERWEG MBO;MBO SECTOR;KWALIFICATIE NAAM;KWALIFICATIE CODE;BRIN NUMMER KENNISCENTRUM;NAAM KENNISCENTRUM;GEMEENTENUMMER DEELNEMER;GEMEENTENAAM DEELNEMER;AANTAL DOORSTROMERS
00YH;3;512;Gorinchem;havo;diploma;cul/maat;23KG;BOL;techniek ;Mediavormgever (Grafische vormgeving);90413;02PT;Kenniscentrum GOC;874;Woudrichem;1
00YH;3;512;Gorinchem;havo;diploma;cul/maat;25LH;BOL;economie ;Frontofficemedewerker (Frontofficemanager);94072;02PY;Kenwerk;707;Zederik;1
00YH;3;512;Gorinchem;havo;diploma;cul/maat;25LH;BOL;economie ;Toezicht en veiligheid (Handhaver toezicht en veiligheid);94810;00SP;ECABO;707;Zederik;1
00YH;3;512;Gorinchem;havo;diploma;cul/maat;25LH;BOL;economie ;Veiligheid en vakmanschap (Aankomend onderofficier grondoptreden);95091;00SP;ECABO;689;Giessenlanden;1
00YH;3;512;Gorinchem;vwo;diploma;ec/maat & cul/maat;20MQ;BOL;combinatie;Schoonheidsspecialist;95746;16QY;KOC Nederland;689;Giessenlanden;1
00ZD;0;383;Castricum;havo;geen diploma;nvt/geen profiel;25EF;BOL;combinatie;Recreatiedieren (Ondernemer/manager recreatiedieren);97730;25DC;Aequor;383;Castricum;1
00ZD;0;383;Castricum;havo;geen diploma;nat/tech;25LR;BBL;economie ;Verkoper (Verkoper detailhandel);93751;00SE;Kenniscentrum Handel;383;Castricum;1
00ZD;0;383;Castricum;havo;geen diploma;nat/gezond;17WH;BBL;economie ;Medewerker versdetailhandel (Productiemedewerker versdetailhandel);91651;17IJ;SVO;450;Uitgeest;1
00ZD;0;383;Castricum;havo;geen diploma;nat/gezond;25PT;BOL;zorg en welzijn;ovd07 Onderwijsassistent;93500;02QG;Calibris;396;Heemskerk;1
00ZD;0;383;Castricum;havo;geen diploma;nat/gezond;25PT;BOL;combinatie;Financiele beroepen;22158;00SP;ECABO;383;Castricum;1
00ZD;0;383;Castricum;havo;geen diploma;nat/gezond;25PX;BBL;zorg en welzijn;ovd07 Onderwijsassistent;93500;02QG;Calibris;396;Heemskerk;1
00ZD;0;383;Castricum;havo;geen diploma;ec/maat;25PT;BOL;economie ;ICT-medewerker (Medewerker beheer ICT);95070;00SP;ECABO;450;Uitgeest;1
00ZD;0;383;Castricum;havo;geen diploma;ec/maat;25PT;BOL;combinatie;Applicatie- en mediaontwikkeling;22087;28DV;Combinatie kenniscentra;399;Heiloo;1
00ZD;0;383;Castricum;havo;geen diploma;ec/maat;25PT;BBL;techniek ;Tweewielertechniek (Fietstechnicus);90872;02FZ;Innovam Groep;450;Uitgeest;1
00ZD;0;383;Castricum;havo;geen diploma;nat/tech & nat/gezond;25EF;BOL;combinatie;Recreatiedieren (Ondernemer/manager recreatiedieren);97730;25DC;Aequor;450;Uitgeest;1
00ZD;0;383;Castricum;havo;geen diploma;nat/tech & nat/gezond;25PX;BOL;economie ;Commercieel medewerker (Commercieel medewerker binnendienst);90112;00SE;Kenniscentrum Handel;383;Castricum;1
00ZD;0;383;Castricum;havo;diploma;nat/tech;25PZ;BOL;combinatie;Machinist Railvervoer (Machinist railvervoer);95650;25HV;VTL;383;Castricum;1
00ZD;0;383;Castricum;havo;diploma;ec/maat;02PK;BOL;combinatie;Vormgeving ruimtelijke presentatie en communicatie;22093;02FW;Savantis;399;Heiloo;1
00ZO;0;995;Lelystad;havo;geen diploma;nat/tech;25LR;BOL;economie ;ICT-medewerker (Medewerker beheer ICT);95070;00SP;ECABO;995;Lelystad;1
00ZO;0;995;Lelystad;havo;geen diploma;nat/tech;25PJ;BOL;combinatie;Sport en bewegen (Sport- en bewegingsleider);95280;02QG;Calibris;995;Lelystad;1
00ZO;0;995;Lelystad;havo;geen diploma;nat/tech;25PZ;BOL;techniek ;Aviation operations officer (Aviation Operations Officer);93010;25HV;VTL;995;Lelystad;1
00ZO;0;995;Lelystad;havo;geen diploma;nat/tech;28DE;BBL;economie ;Verkoopspecialist (Verkoopspecialist detailhandel);90383;00SE;Kenniscentrum Handel;995;Lelystad;1
00ZO;0;995;Lelystad;havo;geen diploma;ec/maat;01AA;BOL;combinatie;AV-specialist;95702;02PT;Kenniscentrum GOC;995;Lelystad;1
00ZO;0;995;Lelystad;havo;geen diploma;ec/maat;25LR;BOL;zorg en welzijn;Pedagogisch Werk (Pedagogisch medewerker 4 jeugdzorg);92631;02QG;Calibris;34;Almere;1
00ZO;0;995;Lelystad;havo;geen diploma;ec/maat;25PJ;BOL;economie ;Veiligheid en vakmanschap (Aankomend onderofficier grondoptreden);95091;00SP;ECABO;995;Lelystad;1
00ZO;0;995;Lelystad;havo;geen diploma;ec/maat;25PJ;BOL;techniek ;Mediavormgever (Animatie/audiovisuele vormgeving);90411;02PT;Kenniscentrum GOC;995;Lelystad;1
00ZO;0;995;Lelystad;havo;geen diploma;ec/maat;25PJ;BOL;combinatie;Juridisch medewerker;22161;00SP;ECABO;995;Lelystad;1
00ZO;0;995;Lelystad;havo;geen diploma;cul/maat;01AA;BOL;zorg en welzijn;ovd07 Onderwijsassistent;93500;02QG;Calibris;995;Lelystad;2
00ZO;0;995;Lelystad;havo;geen diploma;cul/maat;01AA;BOL;combinatie;Secretariele beroepen (Directiesecretaresse/managementassistent);95391;00SP;ECABO;995;Lelystad;1
00ZO;0;995;Lelystad;havo;diploma;cul/maat;25LR;BOL;economie ;Medewerker marketing en communicatie (Marketing medewerker);90532;00SP;ECABO;995;Lelystad;1
00ZV;0;59;Achtkarspelen;havo;geen diploma;nvt/geen profiel;08PG;BOL;economie ;Ondernemer detailhandel;90290;00SE;Kenniscentrum Handel;79;Kollumerland en Nieuwkruisland;2
00ZV;0;59;Achtkarspelen;havo;geen diploma;nvt/geen profiel;14NZ;BOL;combinatie;Mbo-Verpleegkundige;95520;02QG;Calibris;79;Kollumerland en Nieuwkruisland;1
00ZV;0;59;Achtkarspelen;havo;geen diploma;nvt/geen profiel;25LG;BOL;techniek ;Timmerman;94920;02QH;Fundeon;79;Kollumerland en Nieuwkruisland;1
00ZV;0;59;Achtkarspelen;havo;geen diploma;nat/gezond;01NJ;BOL;combinatie;Productiedieren (Melkveehouder);97713;25DC;Aequor;59;Achtkarspelen;1
00ZV;0;59;Achtkarspelen;havo;geen diploma;nat/gezond;08PG;BOL;economie ;Ondernemer detailhandel;90290;00SE;Kenniscentrum Handel;59;Achtkarspelen;1
00ZV;0;59;Achtkarspelen;havo;geen diploma;nat/gezond;08PG;BOL;techniek ;Middenkaderfunctionaris bouw en infra (Middenkaderfunctionaris Bouw);94051;02QH;Fundeon;59;Achtkarspelen;1
00ZV;0;59;Achtkarspelen;havo;geen diploma;nat/gezond;08PG;BOL;combinatie;Manager handel;22146;00SE;Kenniscentrum Handel;59;Achtkarspelen;1
00ZV;0;59;Achtkarspelen;havo;geen diploma;nat/gezond;08PG;BOL;combinatie;ICT- en mediabeheer;95320;28DV;Combinatie kenniscentra;59;Achtkarspelen;1
00ZV;0;59;Achtkarspelen;havo;geen diploma;nat/gezond;08PG;BOL;combinatie;Mbo-Verpleegkundige;95520;02QG;Calibris;59;Achtkarspelen;1
00ZV;0;59;Achtkarspelen;havo;geen diploma;nat/gezond;25LG;BOL;economie ;Ondernemer detailhandel;90290;00SE;Kenniscentrum Handel;79;Kollumerland en Nieuwkruisland;1
00ZV;0;59;Achtkarspelen;havo;geen diploma;nat/gezond;25LG;BOL;techniek ;Analist;93710;02QD;Kenniscentrum PMLF;79;Kollumerland en Nieuwkruisland;1
00ZV;0;59;Achtkarspelen;havo;geen diploma;nat/gezond;25LG;BOL;combinatie;Middenkader engineering;22050;02PR;Kenteq;59;Achtkarspelen;1
00ZV;0;59;Achtkarspelen;havo;geen diploma;nat/gezond;25LU;BOL;techniek ;Middenkaderfunctionaris bouw en infra (Middenkaderfunctionaris Infra);94052;02QH;Fundeon;79;Kollumerland en Nieuwkruisland;1
00ZV;0;59;Achtkarspelen;havo;geen diploma;nat/gezond;25LU;BOL;combinatie;Mbo-Verpleegkundige;95520;02QG;Calibris;59;Achtkarspelen;1
00ZV;0;59;Achtkarspelen;havo;geen diploma;ec/maat;08PG;BOL;economie ;Commercieel medewerker;90110;28DV;Combinatie kenniscentra;59;Achtkarspelen;1
00ZV;0;59;Achtkarspelen;havo;geen diploma;ec/maat;08PG;BOL;economie ;Financiele beroepen (Bedrijfsadministrateur);93212;00SP;ECABO;59;Achtkarspelen;1
00ZV;0;59;Achtkarspelen;havo;geen diploma;ec/maat;08PG;BOL;economie ;Secretariele beroepen;93250;00SP;ECABO;91;Sneek;1
00ZV;0;59;Achtkarspelen;havo;geen diploma;ec/maat;08PG;BOL;techniek ;Middenkaderfunctionaris bouw en infra (Middenkaderfunctionaris Bouw);94051;02QH;Fundeon;79;Kollumerland en Nieuwkruisland;1
00ZV;0;59;Achtkarspelen;havo;geen diploma;ec/maat;08PG;BOL;zorg en welzijn;Pedagogisch Werk (Gespecialiseerd pedagogisch medewerker 4  kinderopvang);92632;02QG;Calibris;59;Achtkarspelen;1
00ZV;0;59;Achtkarspelen;havo;geen diploma;ec/maat;08PG;BOL;combinatie;Commercieel medewerker;22164;28DV;Combinatie kenniscentra;59;Achtkarspelen;2
00ZV;0;59;Achtkarspelen;havo;geen diploma;ec/maat;08PG;BBL;economie ;Medewerker bediening/cafe-bar(Zelfstandig werkend gastheer/-vrouw);94153;02PY;Kenwerk;79;Kollumerland en Nieuwkruisland;1
00ZV;0;59;Achtkarspelen;havo;geen diploma;ec/maat;25LG;BBL;techniek ;Chauffeur goederenvervoer;91830;25HV;VTL;59;Achtkarspelen;1
00ZV;0;59;Achtkarspelen;havo;geen diploma;ec/maat;25LG;BBL;techniek ;Mobiele werktuigen (Monteur mobiele werktuigen);92141;02PR;Kenteq;59;Achtkarspelen;1
00ZV;0;59;Achtkarspelen;havo;geen diploma;ec/maat;25LU;BOL;combinatie;Allround schoonheidsspecialist;95745;16QY;KOC Nederland;15;Grootegast;1
00ZV;0;59;Achtkarspelen;havo;geen diploma;cul/maat;08PG;BOL;techniek ;AV-productie (Video-editor);90089;02QD;Kenniscentrum PMLF;15;Grootegast;1
00ZV;0;59;Achtkarspelen;havo;geen diploma;cul/maat;08PG;BOL;zorg en welzijn;ovd07 Onderwijsassistent;93500;02QG;Calibris;79;Kollumerland en Nieuwkruisland;1
00ZV;0;59;Achtkarspelen;havo;geen diploma;cul/maat;08PG;BOL;combinatie;Juridisch medewerker;22161;00SP;ECABO;59;Achtkarspelen;1
00ZV;0;59;Achtkarspelen;havo;geen diploma;cul/maat;13US;BBL;landbouw ;Paardensport (Manager paardensportbedrijf);97242;25DC;Aequor;1663;De Marne;1
00ZV;0;59;Achtkarspelen;havo;geen diploma;cul/maat;25LW;BOL;combinatie;Koopvaardij officier kleine schepen;22123;25HV;VTL;56;Zuidhorn;1
00ZV;0;59;Achtkarspelen;havo;geen diploma;cul/maat;25LW;BOL;combinatie;Juridisch medewerker;22161;00SP;ECABO;59;Achtkarspelen;1
00ZV;0;59;Achtkarspelen;havo;geen diploma;cul/maat;25LW;BOL;combinatie;Mbo-Verpleegkundige;95520;02QG;Calibris;79;Kollumerland en Nieuwkruisland;1
00ZV;0;59;Achtkarspelen;havo;geen diploma;nat/tech & nat/gezond;01NJ;BOL;landbouw ;Manager natuur en recreatie;97090;25DC;Aequor;59;Achtkarspelen;1
00ZV;0;59;Achtkarspelen;havo;geen diploma;nat/tech & nat/gezond;08PG;BOL;combinatie;Mbo-Verpleegkundige;95520;02QG;Calibris;59;Achtkarspelen;1
00ZV;0;59;Achtkarspelen;havo;diploma;nat/gezond;12VI;BOL;landbouw ;Dierenhouderij (Manager dierverzorging);97053;25DC;Aequor;65;Dantumadeel;1
00ZV;0;59;Achtkarspelen;havo;diploma;ec/maat;25LU;BOL;techniek ;Installeren (Monteur elektrotechnische installaties);94271;02PR;Kenteq;59;Achtkarspelen;1
00ZV;0;59;Achtkarspelen;havo;diploma;cul/maat;12VI;BOL;combinatie;Recreatiedieren (Ondernemer/manager recreatiedieren);97730;25DC;Aequor;59;Achtkarspelen;1
00ZV;0;59;Achtkarspelen;vwo;geen diploma;nvt/geen profiel;25LG;BOL;techniek ;Gaming artist;93220;02PT;Kenniscentrum GOC;65;Dantumadeel;1
00ZX;0;58;Dongeradeel;havo;geen diploma;nat/tech;08PG;BOL;economie ;Financiele beroepen (Bedrijfsadministrateur);93212;00SP;ECABO;58;Dongeradeel;1
00ZX;0;58;Dongeradeel;havo;geen diploma;nat/tech;08PG;BOL;techniek ;Middenkader engineering (Technicus);94421;02PR;Kenteq;65;Dantumadeel;1
00ZX;0;58;Dongeradeel;havo;geen diploma;nat/tech;08PG;BBL;economie ;Verkoopspecialist (Verkoopspecialist detailhandel);90383;00SE;Kenniscentrum Handel;79;Kollumerland en Nieuwkruisland;1
00ZX;0;58;Dongeradeel;havo;geen diploma;nat/tech;25LG;BOL;combinatie;Analist;22082;02QD;Kenniscentrum PMLF;58;Dongeradeel;1
00ZX;0;58;Dongeradeel;havo;geen diploma;nat/gezond;12VI;BOL;combinatie;Productiedieren (Melkveehouder);97713;25DC;Aequor;65;Dantumadeel;1
00ZX;0;58;Dongeradeel;havo;geen diploma;nat/gezond;25LG;BOL;zorg en welzijn;Sociaal-maatschappelijk dienstverlener (Sociaal-maatschappelijk dienstverlener);92670;02QG;Calibris;58;Dongeradeel;1
00ZX;0;58;Dongeradeel;havo;geen diploma;ec/maat;08PG;BOL;economie ;Financiele beroepen;93210;00SP;ECABO;65;Dantumadeel;1
00ZX;0;58;Dongeradeel;havo;geen diploma;ec/maat;08PG;BOL;zorg en welzijn;ovd07 Onderwijsassistent;93500;02QG;Calibris;58;Dongeradeel;1
00ZX;0;58;Dongeradeel;havo;geen diploma;ec/maat;25LG;BOL;zorg en welzijn;Sociaal-maatschappelijk dienstverlener (Sociaal-maatschappelijk dienstverlener);92670;02QG;Calibris;1722;Ferwerderadiel;1
00ZX;0;58;Dongeradeel;havo;geen diploma;cul/maat;08PG;BOL;zorg en welzijn;Pedagogisch Werk (Gespecialiseerd pedagogisch medewerker 4  kinderopvang);92632;02QG;Calibris;58;Dongeradeel;1
00ZX;0;58;Dongeradeel;havo;geen diploma;cul/maat;08PG;BOL;zorg en welzijn;Pedagogisch Werk (Gespecialiseerd pedagogisch medewerker 4  kinderopvang);92632;02QG;Calibris;1722;Ferwerderadiel;1
00ZX;0;58;Dongeradeel;havo;geen diploma;nat/tech & nat/gezond;08PG;BOL;techniek ;Middenkader engineering (Technicus);94421;02PR;Kenteq;58;Dongeradeel;1
00ZX;0;58;Dongeradeel;havo;geen diploma;nat/tech & nat/gezond;25LG;BOL;techniek ;Middenkaderfunctionaris bouw en infra (Middenkaderfunctionaris Bouw);94051;02QH;Fundeon;58;Dongeradeel;1
00ZX;0;58;Dongeradeel;havo;diploma;nat/gezond;25LG;BOL;combinatie;Analist;22082;02QD;Kenniscentrum PMLF;1722;Ferwerderadiel;1
00ZX;0;58;Dongeradeel;havo;diploma;ec/maat;08PG;BOL;economie ;Financiele beroepen (Bedrijfsadministrateur);93212;00SP;ECABO;737;Tytsjerksteradiel;1
00ZX;0;58;Dongeradeel;havo;diploma;ec/maat;25LG;BOL;economie ;Ondernemer horeca/bakkerij (Manager/ondernemer horeca);90303;02PY;Kenwerk;58;Dongeradeel;1
00ZX;8;58;Dongeradeel;havo;geen diploma;nvt/geen profiel;08PG;BOL;zorg en welzijn;Pedagogisch Werk (Gespecialiseerd pedagogisch medewerker 4  kinderopvang);92632;02QG;Calibris;58;Dongeradeel;2
00ZX;8;58;Dongeradeel;havo;geen diploma;nvt/geen profiel;08PG;BOL;zorg en welzijn;ovd07 Onderwijsassistent;93500;02QG;Calibris;65;Dantumadeel;1
00ZX;8;58;Dongeradeel;havo;geen diploma;nvt/geen profiel;12VI;BOL;landbouw ;Groen, grond, infra (Manager gemechaniseerd loonbedrijf);97650;25DC;Aequor;65;Dantumadeel;1
00ZX;8;58;Dongeradeel;havo;geen diploma;nvt/geen profiel;25LG;BOL;techniek ;Werkplaatsmanagement Mobiliteitsbranche (Werkplaatsmanager Motorvoertuigentechn;93384;02FZ;Innovam Groep;65;Dantumadeel;1
01AA;57;193;Zwolle;havo;geen diploma;nat/tech;25PJ;BOL;techniek ;Mediavormgever (Animatie/audiovisuele vormgeving);90411;02PT;Kenniscentrum GOC;193;Zwolle;1
01AA;57;193;Zwolle;havo;geen diploma;nat/gezond;01AA;BOL;combinatie;Mbo-Verpleegkundige;95520;02QG;Calibris;193;Zwolle;1
01AA;57;193;Zwolle;havo;geen diploma;nat/gezond;25PJ;BOL;zorg en welzijn;Sociaal-maatschappelijk dienstverlener (Sociaal-maatschappelijk dienstverlener);92670;02QG;Calibris;193;Zwolle;1
01AA;57;193;Zwolle;havo;geen diploma;nat/gezond;25PJ;BOL;combinatie;Sport en bewegen;22171;02QG;Calibris;148;Dalfsen;1
01AA;57;193;Zwolle;havo;geen diploma;nat/gezond;25PJ;BOL;combinatie;Mbo-Verpleegkundige;95520;02QG;Calibris;193;Zwolle;1
01AA;57;193;Zwolle;havo;geen diploma;ec/maat;01AA;BOL;economie ;Particuliere beveiliging (Beveiliger);94850;00SP;ECABO;193;Zwolle;1
01AA;57;193;Zwolle;havo;geen diploma;ec/maat;01AA;BOL;zorg en welzijn;Sociaal-cultureel werker;91370;02QG;Calibris;175;Ommen;1
01AA;57;193;Zwolle;havo;geen diploma;ec/maat;01AA;BOL;combinatie;Secretariele beroepen;22157;00SP;ECABO;193;Zwolle;1
01AA;57;193;Zwolle;havo;geen diploma;ec/maat;01AA;BOL;combinatie;Sport en bewegen;22171;02QG;Calibris;193;Zwolle;1
01AA;57;193;Zwolle;havo;geen diploma;cul/maat;01AA;BOL;combinatie;Sport en bewegen;22171;02QG;Calibris;148;Dalfsen;1
01AA;57;193;Zwolle;havo;geen diploma;cul/maat;01AA;BOL;combinatie;Sport en bewegen;22171;02QG;Calibris;160;Hardenberg;1
01AA;57;193;Zwolle;havo;geen diploma;cul/maat;25LG;BOL;combinatie;Sport en bewegen;22171;02QG;Calibris;119;Meppel;1
01AA;59;193;Zwolle;havo;geen diploma;nat/tech;02PN;BOL;combinatie;Mediavormgever;22086;28DV;Combinatie kenniscentra;193;Zwolle;1
01AA;59;193;Zwolle;havo;geen diploma;nat/gezond;01AA;BOL;combinatie;Mbo-Verpleegkundige;95520;02QG;Calibris;193;Zwolle;1
01EO;0;439;Purmerend;havo;geen diploma;nvt/geen profiel;25PT;BOL;economie ;Commercieel medewerker (Commercieel medewerker binnendienst);90112;00SE;Kenniscentrum Handel;439;Purmerend;1
01EO;0;439;Purmerend;havo;geen diploma;nvt/geen profiel;25PT;BOL;techniek ;Autotechniek (Autotechnicus);93410;02FZ;Innovam Groep;365;Graft-De Rijp;1
01EO;0;439;Purmerend;havo;geen diploma;nvt/geen profiel;25PT;BBL;economie ;Horeca-assistent;90660;02PY;Kenwerk;439;Purmerend;1
01EO;0;439;Purmerend;havo;geen diploma;nvt/geen profiel;25PZ;BBL;economie ;Medewerker bediening/cafe-bar (Gastheer/-vrouw);94140;02PY;Kenwerk;415;Landsmeer;1
01EO;0;439;Purmerend;havo;geen diploma;nvt/geen profiel;25RA;BOL;combinatie;Applicatie- en mediaontwikkeling;22087;28DV;Combinatie kenniscentra;439;Purmerend;2
01EO;0;439;Purmerend;havo;geen diploma;nvt/geen profiel;25RA;BOL;combinatie;Verzorgende-IG;22190;02QG;Calibris;370;Beemster;1
01EO;0;439;Purmerend;havo;geen diploma;nvt/geen profiel;25RA;BOL;combinatie;Verzorgende-IG;22190;02QG;Calibris;478;Zeevang;1
01EO;0;439;Purmerend;havo;geen diploma;nat/tech;02PA;BOL;combinatie;Mediavormgever;22086;28DV;Combinatie kenniscentra;1525;Haarlemmermeer;1
01EO;0;439;Purmerend;havo;geen diploma;nat/tech;25PT;BOL;combinatie;Vormgeving ruimtelijke presentatie en communicatie;22093;02FW;Savantis;478;Zeevang;1
01EO;0;439;Purmerend;havo;geen diploma;nat/tech;25RA;BOL;techniek ;Middenkader engineering (Technicus);94421;02PR;Kenteq;439;Purmerend;1
01EO;0;439;Purmerend;havo;geen diploma;nat/gezond;25EF;BOL;landbouw ;Manager natuur en recreatie;97090;25DC;Aequor;439;Purmerend;1
01EO;0;439;Purmerend;havo;geen diploma;nat/gezond;25LP;BOL;techniek ;Goud- en Zilversmeden (Goudsmid);92803;02PS;SVGB;439;Purmerend;1
01EO;0;439;Purmerend;havo;geen diploma;nat/gezond;30RM;BOL;combinatie;Mbo-Verpleegkundige;95520;02QG;Calibris;439;Purmerend;1
01EO;0;439;Purmerend;havo;geen diploma;ec/maat;25LW;BOL;techniek ;Artiest (Dans);90031;02PT;Kenniscentrum GOC;439;Purmerend;1
01EO;0;439;Purmerend;havo;geen diploma;ec/maat;25PT;BOL;combinatie;Juridisch medewerker;22161;00SP;ECABO;852;Waterland;1
01EO;0;439;Purmerend;havo;geen diploma;ec/maat;25RA;BOL;combinatie;Financiele beroepen;22158;00SP;ECABO;370;Beemster;1
01EO;0;439;Purmerend;havo;geen diploma;ec/maat;25RA;BOL;combinatie;Financiele beroepen;22158;00SP;ECABO;439;Purmerend;1
01EO;0;439;Purmerend;havo;geen diploma;cul/maat;25PZ;BOL;economie ;Kok;90760;02PY;Kenwerk;439;Purmerend;1
01EO;0;439;Purmerend;havo;geen diploma;cul/maat;25PZ;BOL;techniek ;Mediavormgever (Animatie/audiovisuele vormgeving);90411;02PT;Kenniscentrum GOC;439;Purmerend;1
01EO;0;439;Purmerend;havo;geen diploma;cul/maat;25RA;BOL;combinatie;Pedagogisch Werk;22197;02QG;Calibris;439;Purmerend;1
01EO;0;439;Purmerend;havo;geen diploma;cul/maat;30RM;BOL;combinatie;Mbo-Verpleegkundige;95520;02QG;Calibris;370;Beemster;1
01EO;0;439;Purmerend;havo;diploma;nat/tech;25PZ;BOL;combinatie;Technicus mechanica;95764;02PR;Kenteq;439;Purmerend;1
01EO;0;439;Purmerend;havo;diploma;ec/maat;25PZ;BOL;economie ;Ondernemer horeca/bakkerij (Manager/ondernemer horeca);90303;02PY;Kenwerk;365;Graft-De Rijp;1
01EO;0;439;Purmerend;havo;diploma;ec/maat;25RA;BOL;combinatie;Mbo-Verpleegkundige;22191;02QG;Calibris;439;Purmerend;1
01EO;0;439;Purmerend;vwo;diploma;nat/tech;25PT;BOL;economie ;Veiligheid en vakmanschap (Aankomend medewerker grondoptreden);95081;00SP;ECABO;439;Purmerend;1
01EO;2;439;Purmerend;havo;geen diploma;nvt/geen profiel;25PT;BOL;zorg en welzijn;Sociaal-maatschappelijk dienstverlener (Sociaal-maatschappelijk dienstverlener);92670;02QG;Calibris;439;Purmerend;1
01EO;2;439;Purmerend;havo;geen diploma;nvt/geen profiel;25PT;BOL;combinatie;Sport en bewegen (Sport- en bewegingsleider);95280;02QG;Calibris;439;Purmerend;1
01EO;2;439;Purmerend;havo;geen diploma;nvt/geen profiel;25PZ;BOL;economie ;Ondernemer horeca/bakkerij (Manager/ondernemer cafe-bar);90301;02PY;Kenwerk;370;Beemster;1
01EO;2;439;Purmerend;havo;geen diploma;nvt/geen profiel;25RA;BOL;zorg en welzijn;Tandartsassistent;91410;02QG;Calibris;439;Purmerend;1
01EO;2;439;Purmerend;havo;geen diploma;nvt/geen profiel;30RM;BOL;combinatie;Mbo-Verpleegkundige;95520;02QG;Calibris;439;Purmerend;1
01EO;2;439;Purmerend;havo;geen diploma;nat/gezond;25PT;BOL;economie ;Veiligheid en vakmanschap (Aankomend medewerker grondoptreden);95081;00SP;ECABO;439;Purmerend;1
01EO;2;439;Purmerend;havo;geen diploma;nat/gezond;25PZ;BOL;zorg en welzijn;ovd24 Maatschappelijke Zorg 4;92660;02QG;Calibris;439;Purmerend;1
01EO;2;439;Purmerend;havo;geen diploma;nat/gezond;25RA;BOL;combinatie;Medewerker marketing en communicatie;22166;00SP;ECABO;439;Purmerend;1
01EO;2;439;Purmerend;havo;geen diploma;nat/gezond;25RA;BOL;combinatie;ICT- en mediabeheer;22263;28DV;Combinatie kenniscentra;439;Purmerend;1
01EO;2;439;Purmerend;havo;geen diploma;ec/maat;25MA;BBL;combinatie;Kok (Zelfstandig werkend kok);95420;02PY;Kenwerk;483;Alkemade;1
01EO;2;439;Purmerend;havo;geen diploma;ec/maat;25PT;BOL;economie ;Applicatieontwikkelaar;90020;00SP;ECABO;439;Purmerend;1
01EO;2;439;Purmerend;havo;geen diploma;ec/maat;25PT;BOL;combinatie;Sport en bewegen;22171;02QG;Calibris;439;Purmerend;1
01EO;2;439;Purmerend;havo;geen diploma;ec/maat;25PT;BOL;combinatie;Applicatie- en mediaontwikkeling (Applicatieontwikkelaar);95311;00SP;ECABO;478;Zeevang;1
01EO;2;439;Purmerend;havo;geen diploma;ec/maat;25PZ;BOL;economie ;Medewerker marketing en communicatie (Medewerker evenementenorganisatie);90534;00SP;ECABO;439;Purmerend;1
01EO;2;439;Purmerend;havo;geen diploma;ec/maat;25PZ;BOL;combinatie;Maatschappelijke Zorg;22195;02QG;Calibris;880;Wormerland;1
01EO;2;439;Purmerend;havo;geen diploma;ec/maat;25PZ;BOL;combinatie;Schoonheidsspecialist;95746;16QY;KOC Nederland;439;Purmerend;1
01EO;2;439;Purmerend;havo;geen diploma;ec/maat;25RA;BOL;combinatie;Financiele beroepen;22158;00SP;ECABO;439;Purmerend;1
01EO;2;439;Purmerend;havo;geen diploma;ec/maat;25RA;BOL;combinatie;ICT- en mediabeheer;22263;28DV;Combinatie kenniscentra;439;Purmerend;1
01EO;2;439;Purmerend;havo;geen diploma;ec/maat;25RA;BBL;techniek ;Optiek (Opticien);93651;02PS;SVGB;439;Purmerend;1
01EO;2;439;Purmerend;havo;geen diploma;ec/maat;30RM;BOL;combinatie;Sport en bewegen (Sport- en bewegingsleider);95280;02QG;Calibris;370;Beemster;1
01EO;2;439;Purmerend;havo;geen diploma;cul/maat;25PT;BOL;combinatie;Mbo-Verpleegkundige;95520;02QG;Calibris;370;Beemster;1
01EO;2;439;Purmerend;havo;geen diploma;cul/maat;25PZ;BOL;economie ;Commercieel medewerker bank- en verzekeringswezen;90500;00SP;ECABO;439;Purmerend;1
01EO;2;439;Purmerend;havo;geen diploma;cul/maat;25PZ;BOL;combinatie;Secretariele beroepen (Directiesecretaresse/managementassistent);95391;00SP;ECABO;439;Purmerend;1
01EO;2;439;Purmerend;havo;geen diploma;cul/maat;25RA;BOL;combinatie;Secretariele beroepen;22157;00SP;ECABO;415;Landsmeer;1
01EO;2;439;Purmerend;havo;geen diploma;cul/maat;25RA;BOL;combinatie;Financiele beroepen;22158;00SP;ECABO;439;Purmerend;1
01EO;2;439;Purmerend;havo;geen diploma;cul/maat;25RA;BOL;combinatie;Pedagogisch Werk;22197;02QG;Calibris;439;Purmerend;1
01EO;2;439;Purmerend;havo;diploma;nat/tech;25PT;BOL;economie ;Veiligheid en vakmanschap (Aankomend medewerker grondoptreden);95081;00SP;ECABO;439;Purmerend;1
01EO;2;439;Purmerend;havo;diploma;cul/maat;25PT;BOL;economie ;Veiligheid en vakmanschap (Aankomend medewerker grondoptreden);95081;00SP;ECABO;439;Purmerend;1
