SCHOOLJAAR 2012-2013 IN HET VO (peildatum 1 oktober 2012);;;;;;;SCHOOLJAAR 2013-2014 IN HET MBO (peildatum 1 oktober 2013);;;;;;;;;
BRIN NUMMER;VESTIGINGSNUMMER;GEMEENTENUMMER;GEMEENTENAAM;ONDERWIJSTYPE VO;DIPLOMA BEHAALD;PROFIEL;BRIN NUMMER;LEERWEG MBO;MBO SECTOR;KWALIFICATIE NAAM;KWALIFICATIE CODE;BRIN NUMMER KENNISCENTRUM;NAAM KENNISCENTRUM;GEMEENTENUMMER DEELNEMER;GEMEENTENAAM DEELNEMER;AANTAL DOORSTROMERS
00JT;0;307;Amersfoort;havo;diploma;ec/maat;30RR;BOL;zorg en welzijn;Schoonheidsspecialist;95746;16QY;KOC Nederland;351;Woudenberg;1
00JT;0;307;Amersfoort;havo;diploma;cul/maat;25PJ;BOL;zorg en welzijn;Schoonheidsspecialist;95746;16QY;KOC Nederland;233;Ermelo;1
00KV;0;777;Etten-Leur;havo;geen diploma;nvt/geen profiel;25LX;BOL;techniek;Middenkader engineering (Technicus);94421;02PR;Kenteq;777;Etten-Leur;1
00KV;0;777;Etten-Leur;havo;geen diploma;nat/tech;25LX;BOL;economie;Veiligheid en vakmanschap (Aankomend medewerker grondoptreden);95081;00SP;ECABO;758;Breda;1
00KV;0;777;Etten-Leur;havo;geen diploma;nat/tech;25LX;BOL;economie;Applicatie- en mediaontwikkeling (Applicatieontwikkelaar);95311;00SP;ECABO;777;Etten-Leur;1
00KV;0;777;Etten-Leur;havo;geen diploma;nat/tech;25LX;BOL;techniek;Podium- en evenemententechnicus;95713;02PT;Kenniscentrum GOC;777;Etten-Leur;1
00KV;0;777;Etten-Leur;havo;geen diploma;nat/gezond;25PV;BOL;zorg en welzijn;Sport en bewegen;22171;02QG;Calibris;777;Etten-Leur;1
00KV;0;777;Etten-Leur;havo;geen diploma;ec/maat;21CY;BBL;landbouw;Teelt 4 (Manager teelt);97681;25DC;Aequor;777;Etten-Leur;1
00KV;0;777;Etten-Leur;havo;geen diploma;ec/maat;25LV;BOL;economie;Ondernemer detailhandel;90290;00SE;Kenniscentrum Handel;777;Etten-Leur;1
00KV;0;777;Etten-Leur;havo;geen diploma;ec/maat;25LV;BOL;economie;Ondernemer horeca/bakkerij (Manager/ondernemer horeca);90303;02PY;Kenwerk;879;Zundert;1
00KV;0;777;Etten-Leur;havo;geen diploma;ec/maat;25LX;BOL;economie;Medewerker marketing en communicatie (Marketing medewerker);90532;00SP;ECABO;777;Etten-Leur;1
00KV;0;777;Etten-Leur;havo;geen diploma;ec/maat;25LX;BOL;economie;Juridisch medewerker Zakelijke dienstverlening;94891;00SP;ECABO;840;Rucphen;1
00KV;0;777;Etten-Leur;havo;geen diploma;ec/maat;25LX;BOL;zorg en welzijn;Apothekersassistent;91300;02QG;Calibris;1655;Halderberge;1
00KV;0;777;Etten-Leur;havo;geen diploma;ec/maat;25LX;BOL;zorg en welzijn;Schoonheidsspecialist;95746;16QY;KOC Nederland;879;Zundert;1
00KV;0;777;Etten-Leur;havo;geen diploma;ec/maat;25PV;BOL;zorg en welzijn;Sport en bewegen;22171;02QG;Calibris;840;Rucphen;1
00KV;0;777;Etten-Leur;havo;geen diploma;cul/maat;25LX;BOL;zorg en welzijn;ovd07 Onderwijsassistent;93500;02QG;Calibris;777;Etten-Leur;1
00KV;0;777;Etten-Leur;havo;diploma;ec/maat;25LV;BOL;economie;Ondernemer horeca/bakkerij (Manager/ondernemer horeca);90303;02PY;Kenwerk;879;Zundert;1
00KV;0;777;Etten-Leur;vwo;geen diploma;nat/tech;25LX;BOL;techniek;Middenkader engineering (Technicus);94421;02PR;Kenteq;777;Etten-Leur;1
00KV;0;777;Etten-Leur;vwo;geen diploma;ec/maat;25LX;BOL;economie;Juridisch medewerker Zakelijke dienstverlening;94891;00SP;ECABO;777;Etten-Leur;1
00LJ;0;197;Aalten;havo;geen diploma;nvt/geen profiel;01IC;BOL;landbouw;Recreatiedieren (Ondernemer/manager recreatiedieren);97730;25DC;Aequor;294;Winterswijk;1
00LJ;0;197;Aalten;havo;geen diploma;nvt/geen profiel;24ZZ;BOL;economie;Veiligheid en vakmanschap (Aankomend medewerker grondoptreden);95081;00SP;ECABO;197;Aalten;1
00LJ;0;197;Aalten;havo;geen diploma;nat/tech;27YU;BOL;economie;Toezicht en veiligheid (Handhaver toezicht en veiligheid);94810;00SP;ECABO;197;Aalten;1
00LJ;0;197;Aalten;havo;geen diploma;nat/gezond;01IC;BOL;landbouw;Productiedieren (Melkveehouder);97713;25DC;Aequor;197;Aalten;1
00LJ;0;197;Aalten;havo;geen diploma;nat/gezond;01IC;BOL;landbouw;Recreatiedieren (Ondernemer/manager recreatiedieren);97730;25DC;Aequor;197;Aalten;1
00LJ;0;197;Aalten;havo;geen diploma;nat/gezond;25LF;BOL;zorg en welzijn;Tandartsassistent;91410;02QG;Calibris;197;Aalten;1
00LJ;0;197;Aalten;havo;geen diploma;ec/maat;24ZZ;BOL;economie;Reizen;22185;02PY;Kenwerk;294;Winterswijk;1
00LJ;0;197;Aalten;havo;geen diploma;ec/maat;24ZZ;BOL;zorg en welzijn;Pedagogisch Werk;22197;02QG;Calibris;197;Aalten;1
00LJ;0;197;Aalten;havo;geen diploma;ec/maat;24ZZ;BOL;zorg en welzijn;Pedagogisch Werk;22197;02QG;Calibris;1509;Oude IJsselstreek;1
00LJ;0;197;Aalten;havo;geen diploma;ec/maat;24ZZ;BOL;zorg en welzijn;ovd07 Onderwijsassistent;93500;02QG;Calibris;197;Aalten;1
00LJ;0;197;Aalten;havo;geen diploma;cul/maat;24ZZ;BOL;economie;Leisure & hospitality;22187;02PY;Kenwerk;197;Aalten;1
00LJ;0;197;Aalten;havo;geen diploma;cul/maat;24ZZ;BBL;zorg en welzijn;Kapper;22172;16QY;KOC Nederland;197;Aalten;2
00LJ;0;197;Aalten;havo;geen diploma;cul/maat;25LF;BOL;techniek;Artiest (Muziek);90038;02PT;Kenniscentrum GOC;197;Aalten;1
00LJ;0;197;Aalten;havo;geen diploma;nat/tech & nat/gezond;01IC;BOL;landbouw;Productiedieren (Melkveehouder);97713;25DC;Aequor;197;Aalten;1
00LJ;0;197;Aalten;havo;diploma;ec/maat;25LF;BOL;economie;Ondernemer detailhandel;90290;00SE;Kenniscentrum Handel;197;Aalten;1
00LJ;0;197;Aalten;havo;diploma;ec/maat;25LX;BOL;economie;Leisure & hospitality (Leisure & hospitality host);94120;02PY;Kenwerk;758;Breda;1
00LJ;0;197;Aalten;havo;diploma;ec/maat;27YU;BOL;techniek;Mediavormgever;22086;28DV;Combinatie kenniscen;197;Aalten;1
00LJ;0;197;Aalten;havo;diploma;nat/tech & nat/gezond;01IC;BOL;landbouw;Productiedieren (Melkveehouder);97713;25DC;Aequor;197;Aalten;1
00LY;0;715;Terneuzen;havo;geen diploma;nat/gezond;25PV;BOL;techniek;Operator C;90240;02QD;Kenniscentrum PMLF;715;Terneuzen;1
00LY;0;715;Terneuzen;havo;geen diploma;cul/maat;25PV;BOL;techniek;Havenlogistiek (Manager havenlogistiek);95260;25HV;VTL;715;Terneuzen;1
00LY;0;715;Terneuzen;havo;geen diploma;ec/maat & cul/maat;25LV;BOL;economie;Leisure & hospitality (Leisure & hospitality executive);94130;02PY;Kenwerk;715;Terneuzen;1
00LY;0;715;Terneuzen;havo;diploma;ec/maat;25PV;BOL;zorg en welzijn;Sport en bewegen (Sport- en bewegingscoordinator / Trainer-coach);91404;02QG;Calibris;715;Terneuzen;1
00LY;0;715;Terneuzen;havo;diploma;cul/maat;23JA;BOL;techniek;Mediavormgever (Grafische vormgeving);90413;02PT;Kenniscentrum GOC;715;Terneuzen;1
00MK;0;355;Zeist;havo;geen diploma;nvt/geen profiel;30RN;BOL;techniek;Middenkader engineering (Technicus);94421;02PR;Kenteq;355;Zeist;2
00MK;0;355;Zeist;havo;geen diploma;nat/tech;05EA;BOL;techniek;Maritiem officier alle schepen;95728;25HV;VTL;312;Bunnik;1
00MK;0;355;Zeist;havo;geen diploma;nat/gezond;25LH;BOL;economie;Frontofficemedewerker (Frontofficemanager);94072;02PY;Kenwerk;312;Bunnik;1
00MK;0;355;Zeist;havo;geen diploma;nat/gezond;25PZ;BOL;techniek;Productiecoordinator (Commercieel medewerker fashion);93781;00SE;Kenniscentrum Handel;355;Zeist;1
00MK;0;355;Zeist;havo;geen diploma;nat/gezond;30RN;BOL;zorg en welzijn;Mbo-Verpleegkundige;22191;02QG;Calibris;355;Zeist;1
00MK;0;355;Zeist;havo;geen diploma;ec/maat;25PV;BOL;economie;Ondernemer horeca/bakkerij (Manager/ondernemer horeca);90303;02PY;Kenwerk;687;Middelburg;1
00MK;0;355;Zeist;havo;geen diploma;ec/maat;30RN;BOL;zorg en welzijn;Mbo-Verpleegkundige;22191;02QG;Calibris;312;Bunnik;1
00MK;0;355;Zeist;havo;diploma;nat/tech;25LH;BOL;zorg en welzijn;Kapper (Junior Kapper);95120;16QY;KOC Nederland;1581;Utrechtse Heuvelrug;1
00MK;0;355;Zeist;havo;diploma;nat/gezond;30RR;BBL;economie;Verkoopspecialist (Verkoopspecialist detailhandel);90383;00SE;Kenniscentrum Handel;312;Bunnik;1
00MK;0;355;Zeist;havo;diploma;ec/maat;25LF;BOL;economie;Ondernemer horeca/bakkerij (Manager/ondernemer horeca);90303;02PY;Kenwerk;312;Bunnik;1
00ML;0;307;Amersfoort;havo;geen diploma;nvt/geen profiel;25LH;BBL;economie;Kok;90760;02PY;Kenwerk;342;Soest;1
00ML;0;307;Amersfoort;havo;geen diploma;nat/tech;25LH;BOL;economie;ICT- en mediabeheer (ICT-beheerder);95321;00SP;ECABO;342;Soest;1
00ML;0;307;Amersfoort;havo;geen diploma;nat/tech;25LH;BOL;techniek;AV-specialist;95702;02PT;Kenniscentrum GOC;327;Leusden;1
00ML;0;307;Amersfoort;havo;geen diploma;nat/gezond;25PZ;BOL;economie;Leisure & hospitality (Leisure & hospitality executive);94130;02PY;Kenwerk;34;Almere;1
00ML;0;307;Amersfoort;havo;geen diploma;nat/gezond;26CC;BOL;landbouw;Manager natuur en recreatie;97090;25DC;Aequor;342;Soest;1
00ML;0;307;Amersfoort;havo;geen diploma;ec/maat;25LH;BOL;economie;Medewerker marketing en communicatie;22166;00SP;ECABO;307;Amersfoort;1
00ML;0;307;Amersfoort;havo;geen diploma;ec/maat;30RR;BOL;economie;Medewerker marketing en communicatie (Medewerker evenementenorganisatie);90534;00SP;ECABO;307;Amersfoort;1
00ML;0;307;Amersfoort;havo;geen diploma;ec/maat;30RR;BOL;economie;Financiele beroepen (Bedrijfsadministrateur);93212;00SP;ECABO;342;Soest;1
00ML;0;307;Amersfoort;havo;geen diploma;ec/maat;30RR;BOL;economie;Commercieel medewerker ((Junior) Accountmanager);93802;00SE;Kenniscentrum Handel;307;Amersfoort;1
00ML;0;307;Amersfoort;havo;diploma;nat/gezond;25LH;BOL;zorg en welzijn;Sport en bewegen;22171;02QG;Calibris;307;Amersfoort;1
00ML;0;307;Amersfoort;havo;diploma;ec/maat;23KG;BOL;techniek;Mediavormgever (Animatie/audiovisuele vormgeving);90411;02PT;Kenniscentrum GOC;342;Soest;1
00ML;0;307;Amersfoort;havo;diploma;ec/maat;30RR;BOL;economie;Ondernemer horeca/bakkerij (Manager/ondernemer horeca);90303;02PY;Kenwerk;307;Amersfoort;1
00ML;0;307;Amersfoort;havo;diploma;cul/maat;30RR;BBL;zorg en welzijn;Kapper (Junior Kapper);95120;16QY;KOC Nederland;307;Amersfoort;1
00ML;12;307;Amersfoort;havo;geen diploma;nvt/geen profiel;25PZ;BBL;economie;Kok;90760;02PY;Kenwerk;307;Amersfoort;1
00ML;12;307;Amersfoort;havo;geen diploma;nvt/geen profiel;30RR;BOL;economie;Ondernemer horeca/bakkerij (Manager/ondernemer horeca);90303;02PY;Kenwerk;307;Amersfoort;1
00ML;12;307;Amersfoort;havo;geen diploma;ec/maat;30RR;BOL;economie;Ondernemer horeca/bakkerij (Manager/ondernemer horeca);90303;02PY;Kenwerk;267;Nijkerk;1
00ML;12;307;Amersfoort;havo;geen diploma;ec/maat;30RR;BOL;economie;Financiele beroepen (Bedrijfsadministrateur);93212;00SP;ECABO;307;Amersfoort;1
00ML;12;307;Amersfoort;havo;geen diploma;ec/maat;30RR;BOL;economie;Manager handel (Filiaalmanager);93492;00SE;Kenniscentrum Handel;327;Leusden;1
00ML;12;307;Amersfoort;havo;geen diploma;cul/maat;25LH;BOL;techniek;Mediavormgever;22086;28DV;Combinatie kenniscen;307;Amersfoort;1
00ML;12;307;Amersfoort;havo;geen diploma;cul/maat;25LH;BOL;zorg en welzijn;Mbo-Verpleegkundige;95520;02QG;Calibris;307;Amersfoort;1
00ML;12;307;Amersfoort;havo;geen diploma;cul/maat;30RR;BOL;economie;Manager handel (Filiaalmanager);93492;00SE;Kenniscentrum Handel;307;Amersfoort;1
00ML;12;307;Amersfoort;havo;diploma;nat/gezond;25GV;BOL;landbouw;Dierenartsassistent paraveterinair;97590;25DC;Aequor;307;Amersfoort;1
00ML;12;307;Amersfoort;havo;diploma;nat/gezond;25LH;BOL;zorg en welzijn;Mbo-Verpleegkundige;95520;02QG;Calibris;307;Amersfoort;1
00ML;12;307;Amersfoort;havo;diploma;nat/gezond;30RR;BOL;zorg en welzijn;Doktersassistent;91310;02QG;Calibris;307;Amersfoort;1
00ML;12;307;Amersfoort;havo;diploma;nat/gezond;30RR;BOL;zorg en welzijn;Sport en bewegen (Sport- en bewegingsleider);95280;02QG;Calibris;267;Nijkerk;1
00ML;12;307;Amersfoort;havo;diploma;ec/maat;30RN;BOL;techniek;Artiest (Muziek);90038;02PT;Kenniscentrum GOC;267;Nijkerk;1
00ML;12;307;Amersfoort;havo;diploma;cul/maat;25GV;BOL;landbouw;Recreatiedieren (Ondernemer/manager recreatiedieren);97730;25DC;Aequor;307;Amersfoort;1
00MP;0;246;Heerde;havo;geen diploma;nat/tech;01AA;BOL;zorg en welzijn;Maatschappelijke Zorg;22195;02QG;Calibris;232;Epe;1
00MP;0;246;Heerde;havo;geen diploma;nat/tech;25PJ;BOL;economie;Applicatie- en mediaontwikkeling (Applicatieontwikkelaar);95311;00SP;ECABO;246;Heerde;1
00MP;0;246;Heerde;havo;geen diploma;nat/tech;25PJ;BOL;techniek;Middenkader engineering (Technicus);94421;02PR;Kenteq;232;Epe;1
00MP;0;246;Heerde;havo;geen diploma;nat/gezond;25PJ;BOL;zorg en welzijn;Maatschappelijke Zorg;22195;02QG;Calibris;246;Heerde;1
00MP;0;246;Heerde;havo;geen diploma;ec/maat;25PJ;BOL;techniek;Mediavormgever (Grafische vormgeving);90413;02PT;Kenniscentrum GOC;246;Heerde;1
00MP;0;246;Heerde;havo;diploma;nat/tech;25PJ;BOL;techniek;Technicus mechanica;95764;02PR;Kenteq;1773;Olst-Wijhe;1
00MP;0;246;Heerde;havo;diploma;nat/gezond;01AA;BOL;zorg en welzijn;Mbo-Verpleegkundige;95520;02QG;Calibris;246;Heerde;1
00MP;0;246;Heerde;havo;diploma;ec/maat;01AA;BOL;economie;Kok (Zelfstandig werkend kok);95420;02PY;Kenwerk;246;Heerde;1
00MP;0;246;Heerde;havo;diploma;ec/maat;25GV;BOL;landbouw;Productiedieren (Melkveehouder);97713;25DC;Aequor;203;Barneveld;1
00MP;0;246;Heerde;havo;diploma;ec/maat;27DV;BBL;zorg en welzijn;Mbo-Verpleegkundige;95520;02QG;Calibris;232;Epe;1
00MP;0;246;Heerde;havo;diploma;cul/maat;01AA;BOL;zorg en welzijn;ovd07 Onderwijsassistent;93500;02QG;Calibris;246;Heerde;1
00MP;0;246;Heerde;havo;diploma;cul/maat;02PN;BOL;techniek;Vormgeving ruimtelijke presentatie en communicatie;22093;02FW;Savantis;232;Epe;1
00MP;0;246;Heerde;havo;diploma;nat/tech & nat/gezond;26CC;BOL;landbouw;Vakbekwaam medewerker natuur en leefomgeving (Vakbekwaam medewerker bos en natu;97251;25DC;Aequor;246;Heerde;1
00MV;0;400;Den Helder;havo;geen diploma;nvt/geen profiel;04EU;BOL;economie;Medewerker marketing en communicatie;22166;00SP;ECABO;400;Den Helder;1
00MV;0;400;Den Helder;havo;geen diploma;nat/tech;02PG;BOL;techniek;Meubelmaker/(scheeps)interieurbouwer (Ondernemer meubelindustrie/(scheeps)inter;94592;04IN;SH&M;400;Den Helder;1
00MV;0;400;Den Helder;havo;geen diploma;nat/tech;04EU;BOL;techniek;Middenkader engineering (Technicus);94421;02PR;Kenteq;400;Den Helder;3
00MV;0;400;Den Helder;havo;geen diploma;nat/tech;04EU;BOL;techniek;Maritiem officier alle schepen;95728;25HV;VTL;400;Den Helder;1
00MV;0;400;Den Helder;havo;geen diploma;nat/tech;04EU;BOL;zorg en welzijn;Mbo-Verpleegkundige;95520;02QG;Calibris;400;Den Helder;1
00MV;0;400;Den Helder;havo;geen diploma;nat/tech;25PT;BOL;techniek;Middenkaderfunctionaris bouw en infra (Middenkaderfunctionaris Bouw);94051;02QH;Fundeon;400;Den Helder;1
00MV;0;400;Den Helder;havo;geen diploma;nat/tech;25PX;BBL;techniek;Allround operator (Operator B);90012;02QD;Kenniscentrum PMLF;400;Den Helder;1
00MV;0;400;Den Helder;havo;geen diploma;nat/tech;25PX;BBL;techniek;Elektrotechnische industriele producten en systemen (Eerste monteur);92400;02PR;Kenteq;400;Den Helder;1
00MV;0;400;Den Helder;havo;geen diploma;nat/gezond;04EU;BOL;economie;ICT- en mediabeheer (ICT-beheerder);95321;00SP;ECABO;400;Den Helder;1
00MV;0;400;Den Helder;havo;geen diploma;nat/gezond;04EU;BOL;zorg en welzijn;ovd07 Onderwijsassistent;93500;02QG;Calibris;400;Den Helder;1
00MV;0;400;Den Helder;havo;geen diploma;nat/gezond;04EU;BBL;economie;Verkoopspecialist (Verkoopspecialist detailhandel);90383;00SE;Kenniscentrum Handel;400;Den Helder;1
00MV;0;400;Den Helder;havo;geen diploma;nat/gezond;25PX;BOL;techniek;Analist;22082;02QD;Kenniscentrum PMLF;400;Den Helder;1
00MV;0;400;Den Helder;havo;geen diploma;ec/maat;04EU;BOL;economie;Ondernemer detailhandel;90290;00SE;Kenniscentrum Handel;400;Den Helder;1
00MV;0;400;Den Helder;havo;geen diploma;ec/maat;04EU;BOL;economie;Financiele beroepen (Assistent-accountant);93211;00SP;ECABO;400;Den Helder;1
00MV;0;400;Den Helder;havo;geen diploma;ec/maat;04EU;BOL;economie;Financiele beroepen (Bedrijfsadministrateur);93212;00SP;ECABO;400;Den Helder;1
00MV;0;400;Den Helder;havo;geen diploma;ec/maat;04EU;BOL;economie;Veiligheid en vakmanschap (Aankomend onderofficier grondoptreden);95091;00SP;ECABO;400;Den Helder;1
00MV;0;400;Den Helder;havo;geen diploma;ec/maat;04EU;BOL;techniek;Maritiem officier alle schepen;95728;25HV;VTL;400;Den Helder;1
00MV;0;400;Den Helder;havo;geen diploma;ec/maat;04EU;BOL;zorg en welzijn;Pedagogisch Werk;22197;02QG;Calibris;400;Den Helder;2
00MV;0;400;Den Helder;havo;geen diploma;ec/maat;04EU;BOL;zorg en welzijn;ovd07 Onderwijsassistent;93500;02QG;Calibris;400;Den Helder;1
00MV;0;400;Den Helder;havo;geen diploma;ec/maat;04EU;BOL;zorg en welzijn;Mbo-Verpleegkundige;95520;02QG;Calibris;400;Den Helder;1
00MV;0;400;Den Helder;havo;geen diploma;ec/maat;17WH;BBL;economie;Fastservice (1e Medewerker fastservice);94200;02PY;Kenwerk;599;Rotterdam;1
00MV;0;400;Den Helder;havo;geen diploma;ec/maat;25PT;BOL;economie;Juridisch medewerker;22161;00SP;ECABO;400;Den Helder;1
00MV;0;400;Den Helder;havo;geen diploma;ec/maat;25PT;BOL;economie;Logistiek teamleider (Logistiek teamleider);90201;00SE;Kenniscentrum Handel;400;Den Helder;1
00MV;0;400;Den Helder;havo;geen diploma;ec/maat;25PT;BOL;zorg en welzijn;Pedagogisch Werk;22197;02QG;Calibris;400;Den Helder;1
00MV;0;400;Den Helder;havo;geen diploma;ec/maat;25PX;BBL;techniek;Allround operator (Operator B);90012;02QD;Kenniscentrum PMLF;400;Den Helder;1
00MV;0;400;Den Helder;havo;geen diploma;ec/maat;25PZ;BOL;economie;Leisure & hospitality (Leisure & hospitality executive);94130;02PY;Kenwerk;400;Den Helder;2
00MV;0;400;Den Helder;havo;geen diploma;cul/maat;04EU;BOL;economie;Secretariele beroepen (Directiesecretaresse/managementassistent);95391;00SP;ECABO;400;Den Helder;1
00MV;0;400;Den Helder;havo;geen diploma;cul/maat;04EU;BOL;zorg en welzijn;Pedagogisch Werk;22197;02QG;Calibris;400;Den Helder;1
00MV;0;400;Den Helder;havo;geen diploma;cul/maat;25PZ;BOL;techniek;Mediavormgever (Art & Design KC GOC);90412;02PT;Kenniscentrum GOC;400;Den Helder;1
00MV;0;400;Den Helder;havo;geen diploma;nat/tech & nat/gezond;04EU;BBL;economie;Manager handel (Filiaalmanager);93492;00SE;Kenniscentrum Handel;400;Den Helder;1
00MV;0;400;Den Helder;havo;diploma;nat/gezond;25PX;BOL;zorg en welzijn;Mbo-Verpleegkundige;95520;02QG;Calibris;400;Den Helder;1
00MV;0;400;Den Helder;havo;diploma;ec/maat;04EU;BOL;techniek;Middenkader engineering (Technicus);94421;02PR;Kenteq;400;Den Helder;1
00MV;0;400;Den Helder;havo;diploma;ec/maat;04EU;BBL;economie;Ondernemer detailhandel;90290;00SE;Kenniscentrum Handel;400;Den Helder;1
00MV;0;400;Den Helder;havo;diploma;cul/maat;04EU;BBL;economie;Medewerker bediening/cafe-bar (Gastheer/-vrouw);94140;02PY;Kenwerk;400;Den Helder;1
00MV;0;400;Den Helder;havo;diploma;cul/maat;23KG;BOL;techniek;Mediavormgever (Grafische vormgeving);90413;02PT;Kenniscentrum GOC;310;De Bilt;1
00MV;0;400;Den Helder;havo;diploma;cul/maat;25PZ;BOL;techniek;Luchtvaartdienstverlener;91850;25HV;VTL;394;Haarlemmermeer;1
00MV;0;400;Den Helder;havo;diploma;ec/maat & cul/maat;02PG;BOL;economie;Interieuradviseur;90940;00SE;Kenniscentrum Handel;400;Den Helder;1
00MV;0;400;Den Helder;vwo;geen diploma;nat/tech;04EU;BOL;economie;Veiligheid en vakmanschap (Aankomend onderofficier grondoptreden);95091;00SP;ECABO;400;Den Helder;1
00OB;0;296;Wijchen;havo;geen diploma;ec/maat;25PN;BOL;zorg en welzijn;ovd07 Onderwijsassistent;93500;02QG;Calibris;296;Wijchen;1
00OB;0;296;Wijchen;havo;diploma;ec/maat;25LF;BOL;zorg en welzijn;Schoonheidsspecialist;95746;16QY;KOC Nederland;296;Wijchen;1
00OB;0;296;Wijchen;havo;diploma;ec/maat;25PN;BOL;zorg en welzijn;Mbo-Verpleegkundige;95520;02QG;Calibris;296;Wijchen;1
00OB;0;296;Wijchen;havo;diploma;cul/maat;25LF;BOL;techniek;Artiest (Dans);90031;02PT;Kenniscentrum GOC;296;Wijchen;1
00OB;0;296;Wijchen;havo;diploma;nat/tech & nat/gezond;04FO;BOL;techniek;Medewerker design (Medewerker styling);94471;00SE;Kenniscentrum Handel;296;Wijchen;1
00PF;0;114;Emmen;havo;geen diploma;nvt/geen profiel;25LU;BOL;economie;Manager handel (Filiaalmanager);93492;00SE;Kenniscentrum Handel;1681;Borger-Odoorn;1
00PF;0;114;Emmen;havo;geen diploma;nat/gezond;01AA;BOL;zorg en welzijn;Pedagogisch Werk;22197;02QG;Calibris;114;Emmen;1
00PF;0;114;Emmen;havo;geen diploma;nat/gezond;25PW;BOL;economie;Leisure & hospitality (Leisure & hospitality executive);94130;02PY;Kenwerk;114;Emmen;1
00PF;0;114;Emmen;havo;geen diploma;ec/maat;25PW;BOL;techniek;Verkoopadviseur Mobiliteitsbranche;95450;02FZ;Innovam Groep;114;Emmen;1
00PF;0;114;Emmen;havo;geen diploma;nat/tech & nat/gezond;25PW;BOL;techniek;Analist (Chemisch-fysisch analist);93714;02QD;Kenniscentrum PMLF;114;Emmen;1
00PF;0;114;Emmen;havo;diploma;cul/maat;01AA;BOL;zorg en welzijn;Kapper (Junior Kapper);95120;16QY;KOC Nederland;175;Ommen;1
00PF;0;114;Emmen;havo;diploma;nat/tech & nat/gezond;25PW;BOL;techniek;Autotechniek (Technisch specialist personenautos);93430;02FZ;Innovam Groep;114;Emmen;1
00PF;0;114;Emmen;havo;diploma;nat/tech & nat/gezond;25PW;BOL;zorg en welzijn;Sport en bewegen;22171;02QG;Calibris;48;Vlagtwedde;1
00PG;0;599;Rotterdam;havo;geen diploma;nvt/geen profiel;09MR;BOL;economie;Financiele beroepen;22158;00SP;ECABO;584;Oud-Beijerland;1
00PG;0;599;Rotterdam;havo;geen diploma;nvt/geen profiel;09MR;BOL;economie;Commercieel medewerker;22164;28DV;Combinatie kenniscen;588;Korendijk;1
00PG;0;599;Rotterdam;havo;geen diploma;nvt/geen profiel;09MR;BBL;economie;Verkoopspecialist (Verkoopspecialist detailhandel);90383;00SE;Kenniscentrum Handel;584;Oud-Beijerland;1
00PG;0;599;Rotterdam;havo;geen diploma;nvt/geen profiel;11UL;BOL;landbouw;Teelt 2/3 (Medewerker teelt);97660;25DC;Aequor;504;Dirksland;1
00PG;0;599;Rotterdam;havo;geen diploma;nat/tech;02PG;BOL;techniek;Meubelmaker/(scheeps)interieurbouwer (Allround meubelmaker/(scheeps)interieurbo;95580;04IN;SH&M;482;Alblasserdam;1
00PG;0;599;Rotterdam;havo;geen diploma;nat/tech;09MR;BOL;combinatie;ICT- en mediabeheer;22263;28DV;Combinatie kenniscen;531;Hendrik-Ido-Ambacht;1
00PG;0;599;Rotterdam;havo;geen diploma;nat/tech;20MQ;BOL;techniek;Middenkader engineering (Technicus);94421;02PR;Kenteq;610;Sliedrecht;1
00PG;0;599;Rotterdam;havo;geen diploma;nat/gezond;09MR;BOL;economie;Commercieel medewerker;22164;28DV;Combinatie kenniscen;584;Oud-Beijerland;1
00PG;0;599;Rotterdam;havo;geen diploma;ec/maat;00GT;BOL;economie;ICT-medewerker (Medewerker ICT);95060;00SP;ECABO;542;Krimpen aan den IJssel;1
00PG;0;599;Rotterdam;havo;geen diploma;ec/maat;00GT;BBL;techniek;Verbrandingsmotortechniek (Verbrandingsmotortechnicus);93142;02FZ;Innovam Groep;693;Graafstroom;1
00PG;0;599;Rotterdam;havo;geen diploma;ec/maat;09MR;BOL;economie;Secretariele beroepen;22157;00SP;ECABO;585;Binnenmaas;1
00PG;0;599;Rotterdam;havo;geen diploma;ec/maat;09MR;BOL;economie;Financiele beroepen;22158;00SP;ECABO;642;Zwijndrecht;1
00PG;0;599;Rotterdam;havo;geen diploma;ec/maat;09MR;BOL;economie;Commercieel medewerker;22164;28DV;Combinatie kenniscen;611;Cromstrijen;1
00PG;0;599;Rotterdam;havo;geen diploma;ec/maat;09MR;BOL;zorg en welzijn;Mbo-Verpleegkundige;95520;02QG;Calibris;597;Ridderkerk;1
00PG;0;599;Rotterdam;havo;geen diploma;ec/maat;20MQ;BOL;economie;Verkoopspecialist (Verkoopspecialist detailhandel);90383;00SE;Kenniscentrum Handel;505;Dordrecht;1
00PG;0;599;Rotterdam;havo;geen diploma;cul/maat;02PG;BOL;economie;Interieuradviseur;90940;00SE;Kenniscentrum Handel;531;Hendrik-Ido-Ambacht;1
00PG;0;599;Rotterdam;havo;geen diploma;cul/maat;09MR;BOL;economie;Secretariele beroepen;22157;00SP;ECABO;531;Hendrik-Ido-Ambacht;1
00PG;0;599;Rotterdam;havo;geen diploma;cul/maat;09MR;BOL;zorg en welzijn;Pedagogisch Werk (Pedagogisch medewerker 4 jeugdzorg);92631;02QG;Calibris;610;Sliedrecht;1
