SCHOOLJAAR 2010-2011 IN HET VO (peildatum 1 oktober 2010);;;;;;;SCHOOLJAAR 2011-2012 IN HET MBO (peildatum 1 oktober 2011);;;;;;;;;
BRIN NUMMER;VESTIGINGSNUMMER;GEMEENTENUMMER;GEMEENTENAAM;ONDERWIJSTYPE VO;DIPLOMA BEHAALD;PROFIEL;BRIN NUMMER;LEERWEG MBO;MBO SECTOR;KWALIFICATIE NAAM;KWALIFICATIE CODE;BRIN NUMMER KENNISCENTRUM;NAAM KENNISCENTRUM;GEMEENTENUMMER DEELNEMER;GEMEENTENAAM DEELNEMER;AANTAL DOORSTROMERS
18CH;0;599;Rotterdam;havo;geen diploma;nat/tech & nat/gezond;00GT;BOL;combinatie;Sport en bewegen (Sport- en bewegingsleider);95280;02QG;Calibris;599;Rotterdam;1
18CH;0;599;Rotterdam;havo;geen diploma;ec/maat & cul/maat;04EM;BOL;economie ;Medewerker marketing en communicatie (Assistent communicatiemedewerker);90531;00SP;ECABO;599;Rotterdam;1
18CH;7;1621;Lansingerland;havo;geen diploma;nvt/geen profiel;25LP;BOL;economie ;Ondernemer horeca/bakkerij (Manager/ondernemer horeca);90303;02PY;Kenwerk;495;Bleiswijk;1
18CH;7;1621;Lansingerland;havo;geen diploma;ec/maat;25LP;BOL;economie ;Ondernemer horeca/bakkerij (Manager/ondernemer horeca);90303;02PY;Kenwerk;492;Bergschenhoek;1
18CH;7;1621;Lansingerland;havo;geen diploma;cul/maat;25LN;BOL;zorg en welzijn;Maatschappelijke Zorg (Medewerker maatschappelijke zorg);92650;02QG;Calibris;493;Berkel en Rodenrijs;1
18CH;7;1621;Lansingerland;havo;diploma;nat/gezond;14YD;BOL;landbouw ;Dierenassistent paraveterinair;97590;25DC;Aequor;493;Berkel en Rodenrijs;1
18CH;7;1621;Lansingerland;havo;diploma;ec/maat;25LP;BOL;economie ;Ondernemer horeca/bakkerij (Manager/ondernemer horeca);90303;02PY;Kenwerk;495;Bleiswijk;1
18CH;7;1621;Lansingerland;havo;diploma;ec/maat & cul/maat;23JA;BOL;economie ;Medewerker marketing en communicatie (Assistent communicatiemedewerker);90531;00SP;ECABO;493;Berkel en Rodenrijs;1
18CR;0;164;Hengelo (O.);havo;geen diploma;nvt/geen profiel;27YU;BOL;techniek ;Autotechniek (Autotechnicus);93410;02FZ;Innovam Groep;164;Hengelo;1
18CR;0;164;Hengelo (O.);havo;geen diploma;nat/tech;27YU;BBL;techniek ;Autotechniek (Autotechnicus);93410;02FZ;Innovam Groep;164;Hengelo;1
18CR;0;164;Hengelo (O.);havo;geen diploma;ec/maat;25LN;BOL;zorg en welzijn;Pedagogisch Werk (Pedagogisch Werker jeugdzorg);92631;02QG;Calibris;518;s-Gravenhage;1
18CR;0;164;Hengelo (O.);havo;geen diploma;ec/maat;27YU;BOL;zorg en welzijn;Onderwijsassistent;93500;02QG;Calibris;164;Hengelo;1
18CR;0;164;Hengelo (O.);havo;geen diploma;cul/maat;27YU;BOL;economie ;Administrateur (Boekhoudkundig medewerker);93200;00SP;ECABO;164;Hengelo;1
18CR;0;164;Hengelo (O.);havo;diploma;ec/maat & cul/maat;27YU;BOL;techniek ;Podium- en evenemententechniek (Podiumtechnicus);90330;02PT;Kenniscentrum GOC;147;Borne;1
18CV;0;532;Stede Broec;havo;geen diploma;nat/tech;25PT;BOL;techniek ;Middenkaderfunctionaris bouw en infra (Middenkaderfunctionaris bouw);94051;02QH;Fundeon;532;Stede Broec;1
18CV;0;532;Stede Broec;havo;geen diploma;nat/gezond;25EF;BOL;landbouw ;Middenkaderfunctionaris natuur en leefomgeving;97090;25DC;Aequor;459;Wervershoof;1
18CV;0;532;Stede Broec;havo;geen diploma;nat/gezond;25EF;BOL;combinatie;Recreatiedieren (Ondernemer/manager recreatiedieren);97730;25DC;Aequor;532;Stede Broec;1
18CV;0;532;Stede Broec;havo;geen diploma;nat/gezond;25PT;BOL;techniek ;Werkvoorbereiden (Technisch Tekenaar);92500;02PR;Kenteq;459;Wervershoof;1
18CV;0;532;Stede Broec;havo;geen diploma;ec/maat;25PT;BOL;techniek ;Autotechniek (Autotechnicus);93410;02FZ;Innovam Groep;498;Drechterland;1
18CV;0;532;Stede Broec;havo;geen diploma;ec/maat;25PT;BOL;zorg en welzijn;Sociaal-cultureel werker;91370;02QG;Calibris;532;Stede Broec;1
18CV;0;532;Stede Broec;havo;geen diploma;ec/maat;25PZ;BOL;economie ;Ondernemer horeca/bakkerij (Manager/ondernemer horeca);90303;02PY;Kenwerk;459;Wervershoof;1
18CV;0;532;Stede Broec;havo;geen diploma;ec/maat;25PZ;BOL;economie ;Ondernemer horeca/bakkerij (Manager/ondernemer horeca);90303;02PY;Kenwerk;498;Drechterland;1
18CV;0;532;Stede Broec;havo;geen diploma;cul/maat;25PT;BOL;zorg en welzijn;Pedagogisch Werk (Pedagogisch Werker kinderopvang);92632;02QG;Calibris;498;Drechterland;1
18CV;0;532;Stede Broec;havo;geen diploma;nat/tech & nat/gezond;02PA;BOL;techniek ;Mediavormgever;90400;28DV;Combinatie kenniscentra;498;Drechterland;1
18CV;0;532;Stede Broec;havo;geen diploma;nat/tech & nat/gezond;25PT;BOL;zorg en welzijn;Onderwijsassistent;93500;02QG;Calibris;532;Stede Broec;1
18CV;0;532;Stede Broec;havo;geen diploma;nat/tech & nat/gezond;25PZ;BOL;techniek ;Analist;93710;02QD;Kenniscentrum PMLF;498;Drechterland;1
18CV;0;532;Stede Broec;havo;diploma;nat/tech;25PX;BBL;techniek ;Service apparatuur en installaties (Servicemonteur werktuigbouw);94324;02PR;Kenteq;498;Drechterland;1
18CV;0;532;Stede Broec;havo;diploma;nat/tech;25PZ;BOL;economie ;Ondernemer horeca/bakkerij (Manager/ondernemer horeca);90303;02PY;Kenwerk;459;Wervershoof;1
18CV;0;532;Stede Broec;havo;diploma;nat/tech;25PZ;BOL;economie ;Ondernemer horeca/bakkerij (Manager/ondernemer horeca);90303;02PY;Kenwerk;532;Stede Broec;1
18CV;0;532;Stede Broec;havo;diploma;nat/gezond;25EF;BOL;landbouw ;Middenkaderfunctionaris natuur en leefomgeving;97090;25DC;Aequor;532;Stede Broec;1
18CV;0;532;Stede Broec;havo;diploma;ec/maat;02PG;BOL;economie ;Interieuradviseur;90940;00SE;Kenniscentrum Handel;498;Drechterland;1
18CV;0;532;Stede Broec;havo;diploma;ec/maat;25LH;BBL;techniek ;Dakdekker (Dakdekker bitumen en kunststof);93841;02QH;Fundeon;532;Stede Broec;1
18CV;0;532;Stede Broec;havo;diploma;cul/maat;25PZ;BOL;economie ;Ondernemer horeca/bakkerij (Manager/ondernemer horeca);90303;02PY;Kenwerk;388;Enkhuizen;1
18CV;0;532;Stede Broec;havo;diploma;nat/tech & nat/gezond;25PX;BBL;techniek ;Service apparatuur en installaties (Servicemonteur werktuigbouw);94324;02PR;Kenteq;498;Drechterland;1
18DD;0;988;Weert;havo;geen diploma;nat/tech;25LT;BOL;economie ;Administrateur (Boekhoudkundig medewerker);93200;00SP;ECABO;946;Nederweert;1
18DD;0;988;Weert;havo;geen diploma;ec/maat;25LT;BOL;zorg en welzijn;Maatschappelijke Zorg 4;92660;02QG;Calibris;946;Nederweert;1
18DD;0;988;Weert;havo;geen diploma;ec/maat;25LT;BOL;zorg en welzijn;Onderwijsassistent;93500;02QG;Calibris;988;Weert;1
18DD;0;988;Weert;havo;geen diploma;cul/maat;25LT;BOL;economie ;Veiligheid en vakmanschap (Aankomend medewerker grondoptreden);95081;00SP;ECABO;957;Roermond;1
18DD;0;988;Weert;havo;geen diploma;nat/tech & nat/gezond;25PL;BOL;techniek ;Analist;93710;02QD;Kenniscentrum PMLF;988;Weert;1
18DD;0;988;Weert;havo;geen diploma;ec/maat & cul/maat;25LT;BOL;combinatie;Secretariële beroepen (Secretaresse);95380;00SP;ECABO;946;Nederweert;1
18DD;0;988;Weert;havo;geen diploma;ec/maat & cul/maat;25LV;BBL;combinatie;Kok (Zelfstandig werkend kok);95420;02PY;Kenwerk;988;Weert;1
18DD;0;988;Weert;havo;diploma;nat/gezond;04FO;BOL;techniek ;Artiest (Drama);90032;02PT;Kenniscentrum GOC;988;Weert;1
18DD;0;988;Weert;havo;diploma;ec/maat;25LT;BOL;zorg en welzijn;Schoonheidsspecialist (Allround Schoonheidsspecialist);91200;16QY;KOC Nederland;946;Nederweert;1
18DO;0;899;Brunssum;havo;geen diploma;nvt/geen profiel;25PU;BOL;economie ;Administratief medewerker;90470;00SP;ECABO;917;Heerlen;1
18DO;0;899;Brunssum;havo;geen diploma;nat/tech;25PU;BOL;techniek ;Autotechniek (Technisch specialist personenautos);93430;02FZ;Innovam Groep;917;Heerlen;1
18DO;0;899;Brunssum;havo;geen diploma;ec/maat;25PU;BBL;zorg en welzijn;Verzorgende-IG;94830;02QG;Calibris;899;Brunssum;1
18DO;0;899;Brunssum;havo;geen diploma;nat/tech & nat/gezond;21CS;BOL;combinatie;Recreatiedieren (Ondernemer/manager recreatiedieren);97730;25DC;Aequor;881;Onderbanken;1
18DO;0;899;Brunssum;havo;geen diploma;nat/tech & nat/gezond;25PL;BOL;techniek ;Analist (Chemisch-fysisch analist);93714;02QD;Kenniscentrum PMLF;899;Brunssum;1
18DO;0;899;Brunssum;havo;diploma;ec/maat;21CS;BOL;combinatie;Recreatiedieren (Ondernemer/manager recreatiedieren);97730;25DC;Aequor;899;Brunssum;1
18DO;0;899;Brunssum;havo;diploma;ec/maat;25PU;BOL;economie ;Veiligheid en vakmanschap;95090;00SP;ECABO;899;Brunssum;1
18DO;0;899;Brunssum;havo;diploma;cul/maat;25PU;BOL;techniek ;Mediavormgever;90400;28DV;Combinatie kenniscentra;899;Brunssum;1
18DO;0;899;Brunssum;vwo;geen diploma;cul/maat;25PU;BOL;techniek ;Mediavormgever;90400;28DV;Combinatie kenniscentra;899;Brunssum;1
18DO;0;899;Brunssum;vwo;diploma;cul/maat;25PU;BOL;zorg en welzijn;Doktersassistent;91310;02QG;Calibris;881;Onderbanken;1
18DQ;0;995;Lelystad;havo;geen diploma;nvt/geen profiel;01AA;BOL;zorg en welzijn;Pedagogisch Werk (Pedagogisch Werker kinderopvang);92620;02QG;Calibris;995;Lelystad;1
18DQ;0;995;Lelystad;havo;geen diploma;nat/tech;25PJ;BOL;combinatie;Applicatie- en mediaontwikkeling (Gamedeveloper);95312;02PT;Kenniscentrum GOC;995;Lelystad;1
18DQ;0;995;Lelystad;havo;geen diploma;nat/gezond;04EM;BOL;techniek ;Artiest;90030;02PT;Kenniscentrum GOC;995;Lelystad;1
18DQ;0;995;Lelystad;havo;geen diploma;ec/maat;01AA;BOL;economie ;Medewerker bediening/cafe-bar (Leidinggevende bediening);94161;02PY;Kenwerk;995;Lelystad;1
18DQ;0;995;Lelystad;havo;geen diploma;ec/maat;01AA;BOL;combinatie;Secretariële beroepen (Directiesecretaresse/Managementassistent);95391;00SP;ECABO;995;Lelystad;1
18DQ;0;995;Lelystad;havo;geen diploma;ec/maat;25LR;BOL;economie ;ICT-medewerker (Medewerker beheer ICT);95070;00SP;ECABO;995;Lelystad;1
18DQ;0;995;Lelystad;havo;geen diploma;ec/maat;25LR;BOL;techniek ;Podium- en evenemententechniek;93340;02PT;Kenniscentrum GOC;34;Almere;1
18DQ;0;995;Lelystad;havo;geen diploma;cul/maat;01AA;BOL;economie ;Reizen (Manager verkoop reizen);94100;02PY;Kenwerk;995;Lelystad;1
18DQ;0;995;Lelystad;havo;geen diploma;cul/maat;25LF;BOL;techniek ;Vormgever/medewerker ruimtelijke presentatie en communicatie (Medewerker productpresentatie);91530;02FW;Savantis;345;Veenendaal;1
18DQ;0;995;Lelystad;havo;diploma;ec/maat;01AA;BOL;economie ;ICT-medewerker (Medewerker beheer ICT);95070;00SP;ECABO;995;Lelystad;1
18DQ;0;995;Lelystad;havo;diploma;ec/maat;02PG;BOL;techniek ;Meubelmaker/(scheeps)interieurbouwer;94590;04IN;SH&M;995;Lelystad;1
18GC;0;995;Lelystad;havo;geen diploma;ec/maat;25LR;BOL;economie ;Ondernemer horeca/bakkerij (Manager/ondernemer horeca);90303;02PY;Kenwerk;995;Lelystad;1
18GC;0;995;Lelystad;havo;geen diploma;ec/maat;25LR;BOL;economie ;Particuliere beveiliging (Beveiliger);94850;00SP;ECABO;995;Lelystad;1
18GC;0;995;Lelystad;havo;geen diploma;cul/maat;02PN;BOL;techniek ;Vormgever/medewerker ruimtelijke presentatie en communicatie;91540;02FW;Savantis;995;Lelystad;1
18GC;0;995;Lelystad;havo;geen diploma;nat/tech & nat/gezond;01AA;BOL;zorg en welzijn;MBO-Verpleegkundige;93510;02QG;Calibris;995;Lelystad;1
18GC;0;995;Lelystad;havo;geen diploma;nat/tech & nat/gezond;25GV;BOL;landbouw ;Dierenhouder (Melkveehouder);97054;25DC;Aequor;995;Lelystad;1
18GC;0;995;Lelystad;havo;geen diploma;nat/tech & nat/gezond;25LR;BOL;economie ;Veiligheid en vakmanschap (Aankomend medewerker grondoptreden);95081;00SP;ECABO;995;Lelystad;1
18GC;0;995;Lelystad;havo;geen diploma;nat/tech & nat/gezond;25LR;BOL;techniek ;Middenkader engineering;94420;02PR;Kenteq;995;Lelystad;1
18GC;0;995;Lelystad;havo;geen diploma;nat/tech & nat/gezond;25PZ;BOL;economie ;Leisure & hospitality (Leisure & hospitality executive);94130;02PY;Kenwerk;995;Lelystad;1
18GC;0;995;Lelystad;havo;diploma;nat/tech & nat/gezond;25LR;BOL;economie ;Veiligheid en vakmanschap (Aankomend onderofficier grondoptreden);95091;00SP;ECABO;995;Lelystad;1
18TR;0;597;Ridderkerk;havo;geen diploma;nat/tech;00GT;BOL;economie ;ICT-medewerker (Medewerker beheer ICT);95070;00SP;ECABO;599;Rotterdam;1
18TR;0;597;Ridderkerk;havo;geen diploma;nat/tech;20MQ;BBL;techniek ;Timmerman;94920;02QH;Fundeon;597;Ridderkerk;1
18TR;0;597;Ridderkerk;havo;geen diploma;nat/tech;25LP;BOL;techniek ;Middenkader engineering (Technicus);94421;02PR;Kenteq;643;Nederlek;1
18TR;0;597;Ridderkerk;havo;geen diploma;nat/gezond;01OE;BOL;landbouw ;Dierenassistent paraveterinair;97590;25DC;Aequor;597;Ridderkerk;1
18TR;0;597;Ridderkerk;havo;geen diploma;nat/gezond;01OE;BOL;landbouw ;Dierenassistent paraveterinair;97590;25DC;Aequor;599;Rotterdam;1
18TR;0;597;Ridderkerk;havo;geen diploma;nat/gezond;05EA;BOL;techniek ;Manager opslag & vervoer;91870;25HV;VTL;597;Ridderkerk;1
18TR;0;597;Ridderkerk;havo;geen diploma;ec/maat;00GT;BOL;economie ;Medewerker marketing en communicatie;90530;00SP;ECABO;597;Ridderkerk;1
18TR;0;597;Ridderkerk;havo;geen diploma;ec/maat;00GT;BOL;economie ;Administrateur;93210;00SP;ECABO;599;Rotterdam;1
18TR;0;597;Ridderkerk;havo;geen diploma;ec/maat;20MQ;BOL;zorg en welzijn;Doktersassistent;91310;02QG;Calibris;597;Ridderkerk;1
18TR;0;597;Ridderkerk;havo;geen diploma;ec/maat;25LP;BOL;economie ;Administrateur;93210;00SP;ECABO;597;Ridderkerk;1
18TR;0;597;Ridderkerk;havo;geen diploma;cul/maat;00GT;BOL;zorg en welzijn;Schoonheidsspecialist (Schoonheidsspecialist);91190;16QY;KOC Nederland;597;Ridderkerk;1
18TR;0;597;Ridderkerk;havo;geen diploma;cul/maat;00GT;BOL;combinatie;Sport en bewegen (Sport- en bewegingsleider);95280;02QG;Calibris;599;Rotterdam;1
18TR;0;597;Ridderkerk;havo;geen diploma;cul/maat;25LP;BOL;combinatie;Mbo-Verpleegkundige;95520;02QG;Calibris;482;Alblasserdam;1
18TR;0;597;Ridderkerk;havo;diploma;nat/gezond;25LP;BOL;zorg en welzijn;Tandartsassistent;91410;02QG;Calibris;597;Ridderkerk;1
18TR;0;597;Ridderkerk;havo;diploma;cul/maat;00GT;BBL;economie ;Kok;90760;02PY;Kenwerk;599;Rotterdam;1
18TR;0;597;Ridderkerk;havo;diploma;cul/maat;25LP;BOL;economie ;Veiligheid en vakmanschap (Aankomend onderofficier grondoptreden);95091;00SP;ECABO;599;Rotterdam;1
18TR;0;597;Ridderkerk;havo;diploma;cul/maat;25LP;BOL;techniek ;Bedrijfsautotechniek (Bedrijfsautotechnicus);93440;02FZ;Innovam Groep;597;Ridderkerk;1
18TR;1;643;Nederlek;havo;geen diploma;nvt/geen profiel;00GT;BOL;combinatie;Arbeidsmarktgekwalificeerd Assistent;90440;28DV;Combinatie kenniscentra;502;Capelle aan den IJssel;1
18TR;1;643;Nederlek;havo;geen diploma;nvt/geen profiel;25LP;BOL;economie ;Verkoper (Verkoper detailhandel);93751;00SE;Kenniscentrum Handel;643;Nederlek;1
18TR;2;642;Zwijndrecht;havo;geen diploma;nat/tech;20MQ;BOL;economie ;ICT-medewerker (Medewerker beheer ICT);95070;00SP;ECABO;505;Dordrecht;1
18TR;2;642;Zwijndrecht;havo;geen diploma;nat/gezond;20MQ;BOL;economie ;ICT-beheer;93190;00SP;ECABO;642;Zwijndrecht;1
18TR;2;642;Zwijndrecht;havo;geen diploma;cul/maat;00GT;BOL;techniek ;Podium- en evenemententechniek (Podium- en evenemententechnicus toneel);93343;02PT;Kenniscentrum GOC;642;Zwijndrecht;1
18TR;2;642;Zwijndrecht;havo;diploma;nat/gezond;20MQ;BOL;zorg en welzijn;Apothekersassistent;91300;02QG;Calibris;642;Zwijndrecht;1
18TR;2;642;Zwijndrecht;havo;diploma;cul/maat;00GT;BOL;economie ;Brood en banket (Allround brood- en banketbakker);94233;02PY;Kenwerk;642;Zwijndrecht;1
18TR;2;642;Zwijndrecht;havo;diploma;nat/tech & nat/gezond;05EA;BOL;combinatie;Logistiek supervisor (Logistiek supervisor VTL);90217;25HV;VTL;531;Hendrik-Ido-Ambacht;1
18TR;2;642;Zwijndrecht;vwo;geen diploma;nvt/geen profiel;20MQ;BOL;combinatie;ICT- en mediabeheer;95320;28DV;Combinatie kenniscentra;523;Hardinxveld-Giessendam;1
18TR;2;642;Zwijndrecht;vwo;geen diploma;nvt/geen profiel;25LN;BOL;zorg en welzijn;Maatschappelijke Zorg (Medewerker maatschappelijke zorg);92650;02QG;Calibris;537;Katwijk;1
18TR;2;642;Zwijndrecht;vwo;geen diploma;ec/maat;00GT;BBL;techniek ;Metaalbewerken (Metaalbewerker);94301;02PR;Kenteq;642;Zwijndrecht;1
18TR;7;489;Barendrecht;havo;geen diploma;nvt/geen profiel;00GT;BOL;zorg en welzijn;MBO-Verpleegkundige;93510;02QG;Calibris;599;Rotterdam;1
18TR;7;489;Barendrecht;havo;geen diploma;nat/tech;05EA;BOL;techniek ;Operationele techniek (Allround operationeel technicus);91680;02QD;Kenniscentrum PMLF;613;Albrandswaard;1
18TR;7;489;Barendrecht;havo;geen diploma;nat/tech;05EA;BOL;techniek ;Scheeps- en jachtbouwkundige (Scheeps- en jachtbouwkundige);93080;25HV;VTL;489;Barendrecht;1
18TR;7;489;Barendrecht;havo;geen diploma;nat/tech;11UL;BOL;landbouw ;Vormgever leefomgeving (Senior vormgever);97490;25DC;Aequor;489;Barendrecht;1
18TR;7;489;Barendrecht;havo;geen diploma;nat/gezond;00GT;BOL;economie ;Ondernemer horeca/bakkerij;90300;02PY;Kenwerk;489;Barendrecht;1
18TR;7;489;Barendrecht;havo;geen diploma;nat/gezond;20MQ;BOL;combinatie;Mbo-Verpleegkundige;95520;02QG;Calibris;489;Barendrecht;1
18TR;7;489;Barendrecht;havo;geen diploma;nat/gezond;25LP;BOL;techniek ;Machinebouwer Mechatronica (Machinebouwer);91091;02PR;Kenteq;489;Barendrecht;1
18TR;7;489;Barendrecht;havo;geen diploma;ec/maat;00GT;BOL;economie ;Medewerker marketing en communicatie;90530;00SP;ECABO;597;Ridderkerk;1
18TR;7;489;Barendrecht;havo;geen diploma;ec/maat;23JA;BOL;techniek ;Mediavormgever;90400;28DV;Combinatie kenniscentra;599;Rotterdam;1
18TR;7;489;Barendrecht;havo;geen diploma;ec/maat;25LP;BOL;zorg en welzijn;Onderwijsassistent;93500;02QG;Calibris;489;Barendrecht;1
18TR;7;489;Barendrecht;havo;geen diploma;ec/maat;25LV;BOL;economie ;Ondernemer horeca/bakkerij (Manager/ondernemer horeca);90303;02PY;Kenwerk;613;Albrandswaard;1
18TR;7;489;Barendrecht;havo;geen diploma;ec/maat;25LV;BOL;economie ;Frontofficemedewerker;94070;02PY;Kenwerk;489;Barendrecht;1
18TR;7;489;Barendrecht;havo;geen diploma;ec/maat;25LV;BOL;economie ;Medewerker bediening/cafe-bar (Leidinggevende bediening);94161;02PY;Kenwerk;489;Barendrecht;1
18TR;7;489;Barendrecht;havo;geen diploma;cul/maat;25LP;BOL;zorg en welzijn;Schoonheidsspecialist (Schoonheidsspecialist);91190;16QY;KOC Nederland;584;Oud-Beijerland;1
18TR;7;489;Barendrecht;havo;geen diploma;ec/maat & cul/maat;00GT;BOL;economie ;Commercieel medewerker (Commercieel medewerker binnendienst KC Handel);90112;00SE;Kenniscentrum Handel;489;Barendrecht;1
18TR;7;489;Barendrecht;havo;diploma;nat/tech;00GT;BOL;combinatie;Sport en bewegen (Sport- en bewegingscoördinator/ BOS-medewerker);95292;02QG;Calibris;489;Barendrecht;1
18TR;7;489;Barendrecht;havo;diploma;nat/gezond;23JA;BOL;techniek ;Mediavormgever;90400;28DV;Combinatie kenniscentra;597;Ridderkerk;1
18WS;0;356;Nieuwegein;havo;geen diploma;nat/tech;05EA;BOL;techniek ;Koopvaardij officier alle schepen;91930;25HV;VTL;353;IJsselstein;1
18WS;0;356;Nieuwegein;havo;geen diploma;nat/tech;25LH;BOL;economie ;Commercieel medewerker (Commercieel medewerker binnendienst KC Handel);90112;00SE;Kenniscentrum Handel;356;Nieuwegein;1
18WS;0;356;Nieuwegein;havo;geen diploma;nat/gezond;04EM;BOL;economie ;Reizen (Manager verkoop reizen);94100;02PY;Kenwerk;344;Utrecht;1
18WS;0;356;Nieuwegein;havo;geen diploma;nat/gezond;25GV;BBL;combinatie;Recreatiedieren (Ondernemer/manager recreatiedieren);97730;25DC;Aequor;307;Amersfoort;1
18WS;0;356;Nieuwegein;havo;geen diploma;nat/gezond;25LH;BOL;economie ;Juridisch medewerker zakelijke dienstverlening;94891;00SP;ECABO;331;Lopik;1
18WS;0;356;Nieuwegein;havo;geen diploma;nat/gezond;25LH;BOL;economie ;Veiligheid en vakmanschap (Aankomend onderofficier grondoptreden);95091;00SP;ECABO;353;IJsselstein;1
18WS;0;356;Nieuwegein;havo;geen diploma;ec/maat;25LH;BOL;economie ;Medewerker marketing en communicatie;90530;00SP;ECABO;353;IJsselstein;1
18WS;0;356;Nieuwegein;havo;geen diploma;ec/maat;25LH;BOL;economie ;Facilitaire dienstverlener (Facilitaire leidinggevende);94180;02PY;Kenwerk;356;Nieuwegein;1
18WS;0;356;Nieuwegein;havo;geen diploma;ec/maat;25PZ;BOL;combinatie;Sport en bewegen (Sport- en bewegingsleider);95280;02QG;Calibris;356;Nieuwegein;1
18WS;0;356;Nieuwegein;havo;geen diploma;cul/maat;02PK;BOL;techniek ;Vormgever/medewerker ruimtelijke presentatie en communicatie;91540;02FW;Savantis;353;IJsselstein;1
18WS;0;356;Nieuwegein;havo;geen diploma;cul/maat;04EM;BOL;economie ;Medewerker marketing en communicatie (Assistent communicatiemedewerker);90531;00SP;ECABO;620;Vianen;1
18WS;0;356;Nieuwegein;havo;geen diploma;cul/maat;04EM;BOL;zorg en welzijn;Doktersassistent;91310;02QG;Calibris;344;Utrecht;1
18WS;0;356;Nieuwegein;havo;geen diploma;cul/maat;04EM;BOL;zorg en welzijn;Pedagogisch Werk (Pedagogisch Werker kinderopvang);92620;02QG;Calibris;353;IJsselstein;1
18WS;0;356;Nieuwegein;havo;geen diploma;cul/maat;23KG;BOL;techniek ;Mediavormgever (Grafische vormgeving KC GOC);90413;02PT;Kenniscentrum GOC;344;Utrecht;1
18WS;0;356;Nieuwegein;havo;diploma;nat/tech & nat/gezond;25LH;BOL;economie ;ICT-medewerker (Medewerker beheer ICT);95070;00SP;ECABO;356;Nieuwegein;1
18XR;0;770;Eersel;havo;geen diploma;nat/tech;25MB;BOL;techniek ;Middenkader engineering;94420;02PR;Kenteq;1724;Bergeijk;1
18XR;0;770;Eersel;havo;geen diploma;nat/gezond;25MB;BOL;zorg en welzijn;Kapper;91180;16QY;KOC Nederland;770;Eersel;1
18XR;0;770;Eersel;havo;geen diploma;ec/maat;25LV;BOL;economie ;Ondernemer horeca/bakkerij (Manager/ondernemer horeca);90303;02PY;Kenwerk;1724;Bergeijk;1
18XR;0;770;Eersel;havo;geen diploma;ec/maat;25MB;BOL;economie ;Medewerker marketing en communicatie;90530;00SP;ECABO;1724;Bergeijk;1
18XR;0;770;Eersel;havo;geen diploma;ec/maat;25MB;BOL;zorg en welzijn;MBO-Verpleegkundige;93510;02QG;Calibris;1728;Bladel;1
18XR;0;770;Eersel;havo;geen diploma;cul/maat;25LZ;BOL;techniek ;Artiest (Drama);90032;02PT;Kenniscentrum GOC;770;Eersel;1
18XR;0;770;Eersel;havo;geen diploma;cul/maat;25MB;BOL;economie ;Facilitaire dienstverlener (Facilitaire leidinggevende);94180;02PY;Kenwerk;1724;Bergeijk;1
18XR;0;770;Eersel;havo;geen diploma;cul/maat;25MB;BOL;zorg en welzijn;MBO-Verpleegkundige;93510;02QG;Calibris;1724;Bergeijk;1
18XR;0;770;Eersel;havo;diploma;nat/tech;30BC;BOL;techniek ;Mediavormgever (Grafische vormgeving KC GOC);90413;02PT;Kenniscentrum GOC;1724;Bergeijk;1
18XR;0;770;Eersel;havo;diploma;ec/maat;25MB;BOL;combinatie;Sport en bewegen;95290;02QG;Calibris;1724;Bergeijk;1
18XR;0;770;Eersel;havo;diploma;cul/maat;25MB;BOL;techniek ;Artiest;90030;02PT;Kenniscentrum GOC;1728;Bladel;1
18XU;0;855;Tilburg;havo;geen diploma;nat/tech;25LP;BOL;techniek ;Medewerker stukadoren (Stukadoor);93600;02FW;Savantis;855;Tilburg;1
18XU;0;855;Tilburg;havo;geen diploma;nat/gezond;25LZ;BOL;economie ;Medewerker marketing en communicatie (Marketing medewerker);90532;00SP;ECABO;855;Tilburg;1
18XU;0;855;Tilburg;havo;geen diploma;nat/gezond;25LZ;BOL;zorg en welzijn;MBO-Verpleegkundige;93510;02QG;Calibris;855;Tilburg;2
18XU;0;855;Tilburg;havo;geen diploma;nat/gezond;25LZ;BOL;combinatie;Sport en bewegen;95290;02QG;Calibris;855;Tilburg;1
18XU;0;855;Tilburg;havo;geen diploma;ec/maat;04FO;BOL;economie ;Veiligheid en vakmanschap (Aankomend onderofficier grondoptreden);95091;00SP;ECABO;855;Tilburg;1
18XU;0;855;Tilburg;havo;geen diploma;ec/maat;04FO;BOL;zorg en welzijn;Pedagogisch Werk (Pedagogisch Werker kinderopvang);92620;02QG;Calibris;855;Tilburg;1
18XU;0;855;Tilburg;havo;geen diploma;ec/maat;25LV;BOL;economie ;Manager handel;93490;00SE;Kenniscentrum Handel;855;Tilburg;2
18XU;0;855;Tilburg;havo;geen diploma;ec/maat;25LX;BOL;economie ;Leisure & hospitality (Leisure & hospitality host);94120;02PY;Kenwerk;855;Tilburg;1
18XU;0;855;Tilburg;havo;geen diploma;ec/maat;25LZ;BOL;techniek ;Middenkader engineering (Technicus);94421;02PR;Kenteq;855;Tilburg;1
18XU;0;855;Tilburg;havo;geen diploma;ec/maat;25LZ;BOL;zorg en welzijn;Doktersassistent;91310;02QG;Calibris;855;Tilburg;1
